iteration;cv_mse;best_so_far_mse
1;1,8899893746463163;1,8899893746463163
2;1,8717307153102674;1,8717307153102674
3;1,832645144194466;1,832645144194466
4;1,8026191958695947;1,8026191958695947
5;1,8020943114984906;1,8020943114984906
6;1,8014527581629256;1,8014527581629256
7;1,8006167522969594;1,8006167522969594
8;1,800765728647064;1,8006167522969594
9;1,8007814466684902;1,8006167522969594
10;1,8007847092282645;1,8006167522969594
11;1,8006509042895253;1,8006167522969594
12;1,8005824334901928;1,8005824334901928
13;1,8006722538799473;1,8005824334901928
14;1,8006178809551223;1,8005824334901928
15;1,8006178814718818;1,8005824334901928
16;1,8007728516117756;1,8005824334901928
17;1,8007733311873928;1,8005824334901928
18;1,795454222099852;1,795454222099852
19;0,12224192592285377;0,12224192592285377
20;0,08644662925268531;0,08644662925268531
21;0,044862795865084036;0,044862795865084036
22;0,010418818037409138;0,010418818037409138
23;0,007669615529683635;0,007669615529683635
24;0,006819073608759133;0,006819073608759133
25;0,0051659716267505405;0,0051659716267505405
26;0,003419926322702032;0,003419926322702032
27;0,004012871854666687;0,003419926322702032
28;0,005506497965997138;0,003419926322702032
29;0,007102462073255794;0,003419926322702032
30;0,007734733426593962;0,003419926322702032
31;0,009932864821008079;0,003419926322702032
32;0,014449875340165;0,003419926322702032
33;0,017749714094037854;0,003419926322702032
34;0,025467540714955043;0,003419926322702032
35;0,03166879609784374;0,003419926322702032
36;0,032313152002803644;0,003419926322702032
37;0,12223977166815088;0,003419926322702032
38;0,08592478427643249;0,003419926322702032
39;0,04448886738491744;0,003419926322702032
40;0,01102209709002128;0,003419926322702032
41;0,008204358371905503;0,003419926322702032
42;0,007163429779652087;0,003419926322702032
43;0,005336278458759814;0,003419926322702032
44;0,0031073460660178396;0,0031073460660178396
45;0,00307978517052439;0,00307978517052439
46;0,0030939676848522066;0,00307978517052439
47;0,0034319189022842173;0,00307978517052439
48;0,003502115039113118;0,00307978517052439
49;0,003962543260068166;0,00307978517052439
50;0,004794843144550769;0,00307978517052439
51;0,005006703637637942;0,00307978517052439
52;0,0063527295096140485;0,00307978517052439
53;0,007294150548502326;0,00307978517052439
54;0,007842690598093772;0,00307978517052439
55;1,8899893746463163;0,00307978517052439
56;1,8717307153102674;0,00307978517052439
57;1,832645144194466;0,00307978517052439
58;1,8026191958695947;0,00307978517052439
59;1,8020943114984906;0,00307978517052439
60;1,8014527581629256;0,00307978517052439
61;1,8006167522969594;0,00307978517052439
62;1,800765728647064;0,00307978517052439
63;1,8007814466684902;0,00307978517052439
64;1,8007847092282645;0,00307978517052439
65;1,8006509042895253;0,00307978517052439
66;1,8005824334901928;0,00307978517052439
67;1,8006722538799473;0,00307978517052439
68;1,8006178809551223;0,00307978517052439
69;1,8006178814718818;0,00307978517052439
70;1,8007728516117756;0,00307978517052439
71;1,8007733311873928;0,00307978517052439
72;1,795454222099852;0,00307978517052439
73;0,12225057632209155;0,00307978517052439
74;0,08099948281736294;0,00307978517052439
75;0,04939242637609541;0,00307978517052439
76;0,01735270868746481;0,00307978517052439
77;0,01592971597339524;0,00307978517052439
78;0,03389654130589296;0,00307978517052439
79;0,08840774667470468;0,00307978517052439
80;0,23931304343444895;0,00307978517052439
81;0,3711111123305161;0,00307978517052439
82;0,6697509982140952;0,00307978517052439
83;0,9487233131559003;0,00307978517052439
84;1,0393663828322803;0,00307978517052439
85;1,3079379776607296;0,00307978517052439
86;1,4820312862016345;0,00307978517052439
87;1,5678553015593917;0,00307978517052439
88;1,7303001035142707;0,00307978517052439
89;1,8151457351066789;0,00307978517052439
90;1,8260123640806518;0,00307978517052439
91;0,12225054480699797;0,00307978517052439
92;0,08593304836299208;0,00307978517052439
93;0,044507099028526884;0,00307978517052439
94;0,011024576353035938;0,00307978517052439
95;0,008221395007225216;0,00307978517052439
96;0,0071816323276709445;0,00307978517052439
97;0,005367355343731804;0,00307978517052439
98;0,003131612897137289;0,00307978517052439
99;0,0031165784226658807;0,00307978517052439
100;0,0031606529783988957;0,00307978517052439
101;0,0035839195241230354;0,00307978517052439
102;0,003951406889660181;0,00307978517052439
103;0,004844786480044043;0,00307978517052439
104;0,006519224158327233;0,00307978517052439
105;0,006545663021093757;0,00307978517052439
106;0,00917389362350855;0,00307978517052439
107;0,010056122268167718;0,00307978517052439
108;0,017270315695214318;0,00307978517052439
109;1,8899893746463163;0,00307978517052439
110;1,8717307153102674;0,00307978517052439
111;1,832645144194466;0,00307978517052439
112;1,8026191958695947;0,00307978517052439
113;1,8020943114984906;0,00307978517052439
114;1,8014527581629256;0,00307978517052439
115;1,8006167522969594;0,00307978517052439
116;1,800765728647064;0,00307978517052439
117;1,8007814466684902;0,00307978517052439
118;1,8007847092282645;0,00307978517052439
119;1,8006509042895253;0,00307978517052439
120;1,8005824334901928;0,00307978517052439
121;1,8006722538799473;0,00307978517052439
122;1,8006178809551223;0,00307978517052439
123;1,8006178814718818;0,00307978517052439
124;1,8007728516117756;0,00307978517052439
125;1,8007733311873928;0,00307978517052439
126;1,795454222099852;0,00307978517052439
127;0,1222506338132348;0,00307978517052439
128;0,0851883934219677;0,00307978517052439
129;0,07119869480094398;0,00307978517052439
130;0,5002175860985444;0,00307978517052439
131;0,5774845716323895;0,00307978517052439
132;1,4407006493821863;0,00307978517052439
133;1,783656958895041;0,00307978517052439
134;1,8924547666526537;0,00307978517052439
135;1,9069538802733228;0,00307978517052439
136;1,9227724576719978;0,00307978517052439
137;1,9249438909139074;0,00307978517052439
138;1,9251247988407936;0,00307978517052439
139;1,925524641117438;0,00307978517052439
140;1,9256223072706977;0,00307978517052439
141;1,9256293404836966;0,00307978517052439
142;1,9256337186794545;0,00307978517052439
143;1,9256338958250303;0,00307978517052439
144;1,925633895825128;0,00307978517052439
145;0,12225056531471204;0,00307978517052439
146;0,08593307317793243;0,00307978517052439
147;0,04450714318094227;0,00307978517052439
148;0,011024588670865816;0,00307978517052439
149;0,008221442567212736;0,00307978517052439
150;0,00718166782705624;0,00307978517052439
151;0,005367414987218018;0,00307978517052439
152;0,0031316195037095996;0,00307978517052439
153;0,0031167561146967274;0,00307978517052439
154;0,0031609680765722634;0,00307978517052439
155;0,003584815918146528;0,00307978517052439
156;0,00410025598972733;0,00307978517052439
157;0,005176583854567733;0,00307978517052439
158;0,006965947122458416;0,00307978517052439
159;0,006970926629272636;0,00307978517052439
160;0,009773942281078448;0,00307978517052439
161;0,010340090053713943;0,00307978517052439
162;0,018382295613931947;0,00307978517052439
163;1,889988450106716;0,00307978517052439
164;1,8717293786642042;0,00307978517052439
165;1,8326457300747279;0,00307978517052439
166;1,802619786716999;0,00307978517052439
