iteration;cv_mse;best_so_far_mse
1;0,03658643534156887;0,03658643534156887
2;0,036637967172835385;0,03658643534156887
3;0,03654663387784765;0,03654663387784765
4;0,03683380666887912;0,03654663387784765
5;0,036745091854699555;0,03654663387784765
6;0,03653525772886232;0,03653525772886232
7;0,0391844246664837;0,03653525772886232
8;0,1653486513901798;0,03653525772886232
9;0,03671110549240473;0,03653525772886232
10;0,03657448575168638;0,03653525772886232
11;0,036681859311029394;0,03653525772886232
12;0,03650260196477127;0,03650260196477127
13;0,031245284164950714;0,031245284164950714
14;0,038102112419074616;0,031245284164950714
15;0,036907401491080453;0,031245284164950714
16;0,036559259217679475;0,031245284164950714
17;0,040554070480280036;0,031245284164950714
18;0,12518823947094135;0,031245284164950714
19;0,13304063560587734;0,031245284164950714
20;0,05346884762491396;0,031245284164950714
21;0,03813630725597025;0,031245284164950714
22;0,038704849284443434;0,031245284164950714
23;0,036736161355181055;0,031245284164950714
24;0,036685839141876134;0,031245284164950714
25;0,03660009008020676;0,031245284164950714
26;0,03662013521558496;0,031245284164950714
27;0,03901581367472782;0,031245284164950714
28;0,10720555727890269;0,031245284164950714
29;0,03715799496916261;0,031245284164950714
30;0,13836934287213104;0,031245284164950714
31;0,03674433825980166;0,031245284164950714
32;0,036984444577991875;0,031245284164950714
33;0,03660582987009712;0,031245284164950714
34;0,03912080497428534;0,031245284164950714
35;0,036756882174522526;0,031245284164950714
36;0,10765875949428776;0,031245284164950714
37;0,03729303469324481;0,031245284164950714
38;0,0435838125308043;0,031245284164950714
39;0,03657743935869967;0,031245284164950714
40;0,036790368246159735;0,031245284164950714
41;0,04336864203855717;0,031245284164950714
42;0,12518478359608293;0,031245284164950714
43;0,03704675716950227;0,031245284164950714
44;0,041418236215711106;0,031245284164950714
45;0,03698247249744234;0,031245284164950714
46;0,03670429712848145;0,031245284164950714
47;0,03717317726485882;0,031245284164950714
48;0,03654309378105476;0,031245284164950714
49;0,03944203361402883;0,031245284164950714
50;0,15883751214076236;0,031245284164950714
51;0,036625542669456376;0,031245284164950714
52;0,038454985485278814;0,031245284164950714
53;0,03821314796919674;0,031245284164950714
54;0,03856752984871139;0,031245284164950714
55;0,04280274125538584;0,031245284164950714
56;0,03655089714412189;0,031245284164950714
57;0,036997913719479344;0,031245284164950714
58;0,04040135183602293;0,031245284164950714
59;0,06860320222546826;0,031245284164950714
60;0,03690535998258395;0,031245284164950714
61;0,0366573137386868;0,031245284164950714
62;0,037788595252071885;0,031245284164950714
63;0,037942997901926456;0,031245284164950714
