iteration;cv_mse;best_so_far_mse
1;0,1251729011796761;0,1251729011796761
2;0,10728815699168974;0,10728815699168974
3;0,0685257999521238;0,0685257999521238
4;0,038500151535411434;0,038500151535411434
5;0,03810104236130758;0,03810104236130758
6;0,03731736817417811;0,03731736817417811
7;0,03652735487168781;0,03652735487168781
8;0,03648770098407648;0,03648770098407648
9;0,03650602108748431;0,03648770098407648
10;0,03652157572917762;0,03648770098407648
11;0,03646378688578996;0,03646378688578996
12;0,03650186728002747;0,03646378688578996
13;0,036526805316252256;0,03646378688578996
14;0,036552901372124844;0,03646378688578996
15;0,03655303635542048;0,03646378688578996
16;0,03658667779994317;0,03646378688578996
17;0,03663738327060302;0,03646378688578996
18;0,031107839358226114;0,031107839358226114
19;0,12517286777705244;0,031107839358226114
20;0,10728814312358559;0,031107839358226114
21;0,06852579373620596;0,031107839358226114
22;0,03850014993662347;0,031107839358226114
23;0,038101038835303365;0,031107839358226114
24;0,03731736362897538;0,031107839358226114
25;0,03652734880021784;0,031107839358226114
26;0,03648769432113154;0,031107839358226114
27;0,03650601258520209;0,031107839358226114
28;0,03652156597875546;0,031107839358226114
29;0,036463775347259975;0,031107839358226114
30;0,03650187667762112;0,031107839358226114
31;0,036526811188007616;0,031107839358226114
32;0,03655290326503709;0,031107839358226114
33;0,03655303811074249;0,031107839358226114
34;0,036586664654347394;0,031107839358226114
35;0,0366373579059933;0,031107839358226114
36;0,03110781328228495;0,03110781328228495
37;0,1251729016699143;0,03110781328228495
38;0,10728815699573806;0,03110781328228495
39;0,06852580009912437;0,03110781328228495
40;0,03850015157330318;0,03110781328228495
41;0,03810104248975529;0,03110781328228495
42;0,03731736832028068;0,03110781328228495
43;0,03652735504513585;0,03110781328228495
44;0,036487701149566995;0,03110781328228495
45;0,036506021276808166;0,03110781328228495
46;0,03652157592549963;0,03110781328228495
47;0,03646378709433855;0,03110781328228495
48;0,03650186707333325;0,03110781328228495
49;0,036526805187380516;0,03110781328228495
50;0,03655290131943998;0,03110781328228495
51;0,03655303630526015;0,03110781328228495
52;0,036586677992025654;0,03110781328228495
53;0,03663738362080661;0,03110781328228495
54;0,031107839840432187;0,03110781328228495
55;0,12517286825982377;0,03110781328228495
56;0,1072881431257637;0,03110781328228495
57;0,068525793882713;0,03110781328228495
58;0,03850014997441676;0,03110781328228495
59;0,03810103896346255;0,03110781328228495
60;0,03731736377476012;0,03110781328228495
61;0,03652734897333635;0,03110781328228495
62;0,0364876944862789;0,03110781328228495
63;0,03650601277413766;0,03110781328228495
64;0,03652156617466028;0,03110781328228495
65;0,03646377555535458;0,03110781328228495
66;0,03650187647038901;0,03110781328228495
67;0,036526811058528535;0,03110781328228495
68;0,036552903211687734;0,03110781328228495
69;0,03655303805991448;0,03110781328228495
70;0,0365866648457326;0,03110781328228495
71;0,03663735825552523;0,03110781328228495
72;0,031107813763939306;0,03110781328228495
73;0,12517290118424346;0,03110781328228495
74;0,1072881569928712;0,03110781328228495
75;0,0685257999580013;0,03110781328228495
76;0,038500151539134796;0,03110781328228495
77;0,038101042378635756;0,03110781328228495
78;0,03731736819778838;0,03110781328228495
79;0,03652735490418606;0,03110781328228495
80;0,036487701019824924;0,03110781328228495
81;0,03650602113292542;0,03110781328228495
82;0,0365215757816232;0,03110781328228495
83;0,03646378694762087;0,03110781328228495
84;0,0365018672279807;0,03110781328228495
85;0,03652680528367205;0,03110781328228495
86;0,03655290136165965;0,03110781328228495
87;0,03655303634578375;0,03110781328228495
88;0,03658667787315857;0,03110781328228495
89;0,03663738340725816;0,03110781328228495
90;0,031107839549446747;0,03110781328228495
91;0,12517286778156053;0,03110781328228495
92;0,10728814312473176;0,03110781328228495
93;0,06852579374206383;0,03110781328228495
94;0,03850014994033734;0,03110781328228495
95;0,0381010388525957;0,03110781328228495
96;0,0373173636525377;0,03110781328228495
97;0,03652734883265722;0,03110781328228495
98;0,03648769435680975;0,03110781328228495
99;0,03650601263055433;0,03110781328228495
100;0,03652156603109495;0,03110781328228495
101;0,03646377540896326;0,03110781328228495
102;0,03650187662541706;0,03110781328228495
103;0,0365268111552361;0,03110781328228495
104;0,036552903254347444;0,03110781328228495
105;0,03655303810088007;0,03110781328228495
106;0,036586664727312236;0,03110781328228495
107;0,03663735804239397;0,03110781328228495
108;0,031107813473262573;0,03110781328228495
109;0,12517290167448275;0,03110781328228495
110;0,10728815699691988;0,03110781328228495
111;0,06852580010500242;0,03110781328228495
112;0,0385001515770268;0,03110781328228495
113;0,038101042507084903;0,03110781328228495
114;0,03731736834389259;0,03110781328228495
115;0,03652735507763588;0,03110781328228495
116;0,0364877011853173;0,03110781328228495
117;0,03650602132225137;0,03110781328228495
118;0,03652157597794747;0,03110781328228495
119;0,036463787156171885;0,03110781328228495
120;0,03650186702128952;0,03110781328228495
121;0,036526805154803686;0,03110781328228495
122;0,03655290130897847;0,03110781328228495
123;0,03655303629562709;0,03110781328228495
124;0,036586678065244786;0,03110781328228495
125;0,0366373837574653;0,03110781328228495
126;0,031107840031657723;0,03110781328228495
127;0,12517286826433296;0,03110781328228495
128;0,1072881431269102;0,03110781328228495
129;0,0685257938885714;0,03110781328228495
130;0,03850014997813088;0,03110781328228495
131;0,03810103898075632;0,03110781328228495
132;0,03731736379832408;0,03110781328228495
133;0,03652734900577752;0,03110781328228495
134;0,03648769452195897;0,03110781328228495
135;0,036506012819492;0,03110781328228495
136;0,03652156622700202;0,03110781328228495
137;0,0364637756170603;0,03110781328228495
138;0,03650187641818797;0,03110781328228495
139;0,0365268110257604;0,03110781328228495
140;0,036552903201001755;0,03110781328228495
141;0,03655303805005573;0,03110781328228495
142;0,03658666491870118;0,03110781328228495
143;0,03663735839192945;0,03110781328228495
144;0,03110781395492181;0,03110781328228495
145;0,1251729011792407;0,03110781328228495
146;0,10728815699168166;0,03110781328228495
147;0,06852579995172972;0,03110781328228495
148;0,038500151535275466;0,03110781328228495
149;0,03810104236073666;0,03110781328228495
150;0,0373173681733983;0,03110781328228495
151;0,036527354870607404;0,03110781328228495
152;0,036487700982897414;0,03110781328228495
153;0,03650602108596716;0,03110781328228495
154;0,036521575727428326;0,03110781328228495
155;0,03646378688374448;0,03110781328228495
156;0,03650186728212015;0,03110781328228495
157;0,03652680531766966;0,03110781328228495
158;0,03655290137274951;0,03110781328228495
159;0,036553036356015645;0,03110781328228495
160;0,03658667779749839;0,03110781328228495
161;0,03663738326590315;0,03110781328228495
162;0,031107839351350836;0,03110781328228495
163;0,12517286777662365;0,03110781328228495
164;0,10728814312358084;0,03110781328228495
165;0,06852579373581322;0,03110781328228495
166;0,03850014993648786;0,03110781328228495
167;0,03810103883473374;0,03110781328228495
168;0,03731736362819726;0,03110781328228495
169;0,036527348799139464;0,03110781328228495
170;0,03648769431995492;0,03110781328228495
171;0,03650601258368803;0,03110781328228495
172;0,03652156597700987;0,03110781328228495
173;0,03646377534521893;0,03110781328228495
174;0,03650187667971931;0,03110781328228495
175;0,03652681118943174;0,03110781328228495
176;0,03655290326566967;0,03110781328228495
177;0,03655303811134562;0,03110781328228495
178;0,03658666465191144;0,03110781328228495
179;0,03663735790130241;0,03110781328228495
180;0,031107813275417517;0,031107813275417517
181;0,12517290166947878;0,031107813275417517
182;0,10728815699572998;0,031107813275417517
183;0,0685258000987303;0,031107813275417517
184;0,0385001515731672;0,031107813275417517
185;0,03810104248918433;0,031107813275417517
186;0,03731736831950081;0,031107813275417517
187;0,036527355044055375;0,031107813275417517
188;0,03648770114838787;0,031107813275417517
189;0,036506021275290935;0,031107813275417517
190;0,03652157592375026;0,031107813275417517
191;0,03646378709229296;0,031107813275417517
192;0,036501867075425826;0,031107813275417517
193;0,03652680518879781;0,031107813275417517
194;0,03655290132006452;0,031107813275417517
195;0,03655303630585519;0,031107813275417517
196;0,03658667798958074;0,031107813275417517
197;0,03663738361610662;0,031107813275417517
198;0,031107839833556743;0,031107813275417517
199;0,12517286825939486;0,031107813275417517
200;0,10728814312575892;0,031107813275417517
201;0,06852579388232022;0,031107813275417517
202;0,038500149974281125;0,031107813275417517
203;0,038101038962892866;0,031107813275417517
204;0,03731736377398194;0,031107813275417517
205;0,03652734897225792;0,031107813275417517
206;0,03648769448510221;0,031107813275417517
207;0,036506012772623525;0,031107813275417517
208;0,0365215661729146;0,031107813275417517
209;0,03646377555331345;0,031107813275417517
210;0,03650187647248709;0,031107813275417517
211;0,036526811059952535;0,031107813275417517
212;0,0365529032123202;0,031107813275417517
213;0,03655303806051748;0,031107813275417517
214;0,036586664843296514;0,031107813275417517
215;0,03663735825083421;0,031107813275417517
216;0,031107813757071702;0,031107813275417517
217;0,12517290118380803;0,031107813275417517
218;0,10728815699286313;0,031107813275417517
219;0,06852579995760724;0,031107813275417517
220;0,038500151538998814;0,031107813275417517
221;0,038101042378064845;0,031107813275417517
222;0,03731736819700855;0,031107813275417517
223;0,03652735490310564;0,031107813275417517
224;0,036487701018645846;0,031107813275417517
225;0,03650602113140824;0,031107813275417517
226;0,03652157577987389;0,031107813275417517
227;0,03646378694557537;0,031107813275417517
228;0,03650186723007335;0,031107813275417517
229;0,036526805285089406;0,031107813275417517
230;0,03655290136228427;0,031107813275417517
231;0,036553036346378874;0,031107813275417517
232;0,03658667787071375;0,031107813275417517
233;0,03663738340255825;0,031107813275417517
234;0,03110783954257141;0,031107813275417517
235;0,1251728677811317;0,031107813275417517
236;0,10728814312472705;0,031107813275417517
