iteration;cv_mse;best_so_far_mse
1;0,007783904707019687;0,007783904707019687
2;0,12228236760838637;0,007783904707019687
3;0,05015061270119261;0,007783904707019687
4;0,08774418985426338;0,007783904707019687
5;0,12220216730158977;0,007783904707019687
6;0,012547278511768557;0,007783904707019687
7;0,009632095903550412;0,007783904707019687
8;0,011868377991544379;0,007783904707019687
9;0,1222355750891587;0,007783904707019687
10;0,009011182799108704;0,007783904707019687
11;0,007996808671775286;0,007783904707019687
12;0,007644361735093164;0,007644361735093164
13;0,036537882995526114;0,007644361735093164
14;0,010012460158637033;0,007644361735093164
15;0,0810041533479409;0,007644361735093164
16;0,012460979591976836;0,007644361735093164
17;0,008566600715615925;0,007644361735093164
18;0,003966503149298938;0,003966503149298938
19;0,009530654344303596;0,003966503149298938
20;0,005387901656240579;0,003966503149298938
21;0,012977597915908249;0,003966503149298938
22;0,00472907135834297;0,003966503149298938
23;0,08912009750427752;0,003966503149298938
24;0,06121430492433709;0,003966503149298938
25;0,007767220126522892;0,003966503149298938
26;0,06233682977507617;0,003966503149298938
27;0,005692195171776728;0,003966503149298938
28;0,024144806924549837;0,003966503149298938
29;0,004398085003105833;0,003966503149298938
30;0,012321182800935925;0,003966503149298938
31;0,00780216846042199;0,003966503149298938
32;0,04641966990998778;0,003966503149298938
33;0,0510206760721081;0,003966503149298938
34;0,009177813599281104;0,003966503149298938
35;0,098294746584594;0,003966503149298938
36;0,06885013876466797;0,003966503149298938
37;0,031507828745816605;0,003966503149298938
38;0,12224900252224484;0,003966503149298938
39;0,004602911190193659;0,003966503149298938
40;0,010155077193273397;0,003966503149298938
41;0,011842205348437617;0,003966503149298938
42;0,1224509945113281;0,003966503149298938
43;0,011273431784805485;0,003966503149298938
44;0,00956435091856669;0,003966503149298938
45;0,050989619678153554;0,003966503149298938
46;0,011055673859330374;0,003966503149298938
47;0,062102891317432594;0,003966503149298938
48;0,12294295309577952;0,003966503149298938
49;0,0053128037413050205;0,003966503149298938
50;0,013747081009013765;0,003966503149298938
51;0,013358530862660548;0,003966503149298938
52;0,08385525681124001;0,003966503149298938
53;0,008877320175914454;0,003966503149298938
54;0,010511947460439045;0,003966503149298938
55;0,02518991069093183;0,003966503149298938
56;0,07591666908693764;0,003966503149298938
57;0,006854074285115479;0,003966503149298938
58;0,012239347672696594;0,003966503149298938
59;0,0148426000369313;0,003966503149298938
60;0,04237910097676902;0,003966503149298938
61;0,008851505010637386;0,003966503149298938
62;0,008350450442098336;0,003966503149298938
63;0,12219806875785766;0,003966503149298938
64;0,04215489206611681;0,003966503149298938
65;0,0871463172671059;0,003966503149298938
66;0,005420017999900986;0,003966503149298938
67;0,038228823273138327;0,003966503149298938
68;0,024864433384840262;0,003966503149298938
69;0,04811524959683884;0,003966503149298938
70;0,00763808230405349;0,003966503149298938
71;0,009967490634731563;0,003966503149298938
72;0,056422233621372386;0,003966503149298938
73;0,005158934913057352;0,003966503149298938
74;0,008252355588603006;0,003966503149298938
75;0,022565752017115227;0,003966503149298938
76;0,014816275482288097;0,003966503149298938
77;0,024700669278139603;0,003966503149298938
78;0,008464675022484557;0,003966503149298938
79;0,021729302035488975;0,003966503149298938
80;0,011987810084909695;0,003966503149298938
81;0,05636348247127717;0,003966503149298938
82;0,12224905856462484;0,003966503149298938
83;0,008044672604693848;0,003966503149298938
84;0,014581778168559902;0,003966503149298938
85;0,012373256672426974;0,003966503149298938
86;0,05044712956615194;0,003966503149298938
87;0,027623084831418558;0,003966503149298938
88;0,012062666894752504;0,003966503149298938
89;0,00733818780905759;0,003966503149298938
