iteration;cv_mse;best_so_far_mse
1;0,12740128774989343;0,12740128774989343
2;0,09457900393076188;0,09457900393076188
3;0,0707453567681275;0,0707453567681275
4;0,059582586922417656;0,059582586922417656
5;0,0595145682448381;0,0595145682448381
6;0,0595145682448381;0,0595145682448381
7;0,05954648546158372;0,0595145682448381
8;0,059505438989272054;0,059505438989272054
9;0,0595058416567069;0,059505438989272054
10;0,059505841656706915;0,059505438989272054
11;0,059505841656706915;0,059505438989272054
12;0,05948828853414891;0,05948828853414891
13;0,05949011458600419;0,05948828853414891
14;0,05948896305357944;0,05948828853414891
15;0,059489970271250914;0,05948828853414891
16;0,059489970271250914;0,05948828853414891
17;0,059489970271250914;0,05948828853414891
18;0,059489970271250914;0,05948828853414891
19;0,12736724338603425;0,05948828853414891
20;0,09515001540980886;0,05948828853414891
21;0,07113228119171916;0,05948828853414891
22;0,06057553973501391;0,05948828853414891
23;0,06055512625835345;0,05948828853414891
24;0,06055512625835345;0,05948828853414891
25;0,06055512625835345;0,05948828853414891
26;0,060532856578412154;0,05948828853414891
27;0,060533631594434235;0,05948828853414891
28;0,06053363159443424;0,05948828853414891
29;0,06053363159443424;0,05948828853414891
30;0,06050852944384605;0,05948828853414891
31;0,06050852944384606;0,05948828853414891
32;0,06050852944384606;0,05948828853414891
33;0,06050840137062892;0,05948828853414891
34;0,060508401370628906;0,05948828853414891
35;0,06050840137062892;0,05948828853414891
36;0,06050840137062892;0,05948828853414891
37;0,12287952677998801;0,05948828853414891
38;0,081893348175141;0,05948828853414891
39;0,05188119492208171;0,05188119492208171
40;0,030221066055652467;0,030221066055652467
41;0,02981047465762403;0,02981047465762403
42;0,02981138093545862;0,02981047465762403
43;0,029901786434049654;0,02981047465762403
44;0,029857555345232413;0,02981047465762403
45;0,02984173670128335;0,02981047465762403
46;0,029841736701283338;0,02981047465762403
47;0,02982242596079593;0,02981047465762403
48;0,02978630980163475;0,02978630980163475
49;0,029780172873276046;0,029780172873276046
50;0,029822805446479923;0,029780172873276046
51;0,029827042913625184;0,029780172873276046
52;0,029827042913625184;0,029780172873276046
53;0,02982704291362518;0,029780172873276046
54;0,02982704291362518;0,029780172873276046
55;0,12287991713223309;0,029780172873276046
56;0,08232461519560061;0,029780172873276046
57;0,05231768802910125;0,029780172873276046
58;0,031004983148794452;0,029780172873276046
59;0,030854898280566274;0,029780172873276046
60;0,030854898280566274;0,029780172873276046
61;0,03086445551735334;0,029780172873276046
62;0,030812980320306764;0,029780172873276046
63;0,03079888631871941;0,029780172873276046
64;0,030798886318719403;0,029780172873276046
65;0,03079888631871941;0,029780172873276046
66;0,03073554111198006;0,029780172873276046
67;0,03073554111198006;0,029780172873276046
68;0,030735541111980062;0,029780172873276046
69;0,03073970432882579;0,029780172873276046
70;0,03073970432882579;0,029780172873276046
71;0,03073970432882579;0,029780172873276046
72;0,03073970432882579;0,029780172873276046
73;0,12740273032506627;0,029780172873276046
74;0,09457827227584213;0,029780172873276046
75;0,07074542164637207;0,029780172873276046
76;0,059582586922417656;0,029780172873276046
77;0,0595145682448381;0,029780172873276046
78;0,0595145682448381;0,029780172873276046
79;0,05954648546158372;0,029780172873276046
80;0,059505438989272054;0,029780172873276046
81;0,0595058416567069;0,029780172873276046
82;0,059505841656706915;0,029780172873276046
83;0,059505841656706915;0,029780172873276046
84;0,05948828853414891;0,029780172873276046
85;0,05949011458600419;0,029780172873276046
86;0,05948896305357944;0,029780172873276046
87;0,059489970271250914;0,029780172873276046
88;0,059489970271250914;0,029780172873276046
89;0,059489970271250914;0,029780172873276046
90;0,059489970271250914;0,029780172873276046
91;0,12736083644159374;0,029780172873276046
92;0,09514985250862724;0,029780172873276046
93;0,07113228119171916;0,029780172873276046
94;0,06057553973501391;0,029780172873276046
95;0,06055512625835345;0,029780172873276046
96;0,06055512625835345;0,029780172873276046
97;0,06055512625835345;0,029780172873276046
98;0,060532856578412154;0,029780172873276046
99;0,060533631594434235;0,029780172873276046
100;0,06053363159443424;0,029780172873276046
101;0,06053363159443424;0,029780172873276046
102;0,06050852944384605;0,029780172873276046
