iteration;cv_mse;best_so_far_mse
1;0,12304647780766306;0,12304647780766306
2;0,08821046493728388;0,08821046493728388
3;0,04603171717971066;0,04603171717971066
4;0,012401224679665935;0,012401224679665935
5;0,01027141705352644;0,01027141705352644
6;0,00994673235394151;0,00994673235394151
7;0,009586919095925179;0,009586919095925179
8;0,006909344639547216;0,006909344639547216
9;0,008873218133620454;0,006909344639547216
10;0,007739656702064539;0,006909344639547216
11;0,013184678393334332;0,006909344639547216
12;0,011110886853389743;0,006909344639547216
13;0,012077019319974364;0,006909344639547216
14;0,01561879941127676;0,006909344639547216
15;0,012688790395830877;0,006909344639547216
16;0,016204097906067295;0,006909344639547216
17;0,017870937564627258;0,006909344639547216
18;0,015116516919154646;0,006909344639547216
19;0,1225249541955773;0,006909344639547216
20;0,08751696414485147;0,006909344639547216
21;0,04577300405715391;0,006909344639547216
22;0,011363899140062078;0,006909344639547216
23;0,008969248998626934;0,006909344639547216
24;0,008653354799315293;0,006909344639547216
25;0,008190746531915552;0,006909344639547216
26;0,005060695218284365;0,005060695218284365
27;0,006034032428001681;0,005060695218284365
28;0,006105492057789421;0,005060695218284365
29;0,008562877969124095;0,005060695218284365
30;0,008894035189236135;0,005060695218284365
31;0,010049616460277777;0,005060695218284365
32;0,01036163015887001;0,005060695218284365
33;0,010987961841908585;0,005060695218284365
34;0,012704190457873748;0,005060695218284365
35;0,014332730286520576;0,005060695218284365
36;0,012774398840181994;0,005060695218284365
37;0,12304647780766306;0,005060695218284365
38;0,08821046493728388;0,005060695218284365
39;0,04603171717971066;0,005060695218284365
40;0,012401224679665935;0,005060695218284365
41;0,01027141705352644;0,005060695218284365
42;0,00994673235394151;0,005060695218284365
43;0,009586919095925179;0,005060695218284365
44;0,006909344639547216;0,005060695218284365
45;0,008873218133620454;0,005060695218284365
46;0,007739656702064539;0,005060695218284365
47;0,013184678393334332;0,005060695218284365
48;0,011110886853389743;0,005060695218284365
49;0,012077019319974364;0,005060695218284365
50;0,01561879941127676;0,005060695218284365
51;0,012688790395830877;0,005060695218284365
52;0,016204097906067295;0,005060695218284365
53;0,017870937564627258;0,005060695218284365
